ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 3-5 years-Attending school-Male,Population aged 3-5 years-Attending school-Female,Population aged 3-5 years-Not attending school-Male,Population aged 3-5 years-Not attending school-Female,Population aged 6-10 years-Attending school-Male,Population aged 6-10 years-Attending school-Female,Population aged 6-10 years-Not attending school-Male,Population aged 6-10 years-Not attending school-Female,Population aged 11-14 years-Attending school-Male,Population aged 11-14 years-Attending school-Female,Population aged 11-14 years-Not attending school-Male,Population aged 11-14 years-Not attending school-Female,check_var
47,30,11,201,02,01,  Putimari,0,0,3,3,12,12,2,0,8,6,0,0,00000
47,30,11,201,03,01,  Andhar Manik,2,2,7,8,15,12,2,0,14,15,0,1,00000
47,30,11,201,04,01,  Khalsibunia,0,1,2,1,3,1,1,0,2,2,0,0,00000
47,30,11,201,05,01,  Chhota Murabunia,0,3,3,0,15,10,0,0,3,4,0,0,00000
47,30,11,201,06,01,  Sondar Bunia,1,0,2,11,5,11,0,4,5,8,2,2,00000
47,30,11,201,07,01,  Golapdha,5,6,3,0,9,17,0,0,11,6,1,0,00000
47,30,11,201,08,01,  Durgatuni,1,2,0,0,2,3,0,0,2,2,0,0,00000
47,30,11,201,09,01,  Bara Chanmari,4,4,3,0,8,6,1,1,8,4,0,1,00000
47,30,11,201,10,01,  Bara Murabunia,0,2,7,4,10,13,1,2,13,7,1,0,00000
47,30,11,310,01,01,  Chuknagar,25,27,102,109,160,185,56,50,102,111,28,23,00000
47,30,11,310,02,01,  Putimari,13,6,28,18,58,53,10,12,41,37,8,5,00000
47,30,11,310,03,01,  Dariadanga,10,8,28,19,48,46,15,14,29,32,14,9,00000
47,30,11,635,01,01,  Kulbaria Baratia,2,1,32,39,70,54,19,16,41,54,12,5,00000
47,30,11,635,02,01,  Baratia,12,11,79,86,148,123,36,32,121,110,28,18,00000
47,30,11,635,03,01,  Matbaria,9,3,50,44,85,72,28,18,44,63,18,13,00000
47,30,11,635,04,01,  Gobindakatia,12,20,47,43,99,76,37,27,76,57,19,18,00000
47,30,11,635,05,01,  Nizkhali,0,0,11,9,8,16,5,5,9,14,1,0,00000
47,30,20,714,01,01,  Mandra,0,4,20,29,26,27,13,8,17,23,2,2,00000
47,30,20,714,02,01,  Mainapur,0,0,4,6,9,9,2,1,5,9,1,0,00000
47,30,20,980,01,01,  Tolna,25,23,153,156,256,266,61,50,206,211,35,24,00000
47,30,20,980,02,01,  Mujar Ghuta,0,0,5,4,9,6,1,2,7,13,0,2,00000
47,30,33,197,01,01,  Purba Bil Pabla,1,0,17,19,39,32,11,11,29,25,7,3,00000
47,30,33,197,02,01,  Paschim Bil Pabla,2,3,21,19,38,35,14,2,28,14,3,2,00000
47,30,33,197,03,01,  Line Bil Pabla,3,0,38,44,96,91,9,5,70,70,11,8,00000
47,30,33,197,04,01,  Uttar Bil Pabla,2,3,23,19,30,29,9,10,31,24,3,3,00000
47,30,33,413,01,01,  Gutudia,12,11,167,127,247,232,52,39,183,176,29,22,00000
47,30,33,413,02,01,  Patkelpota,1,0,9,11,10,6,8,4,9,6,2,0,00000
47,30,33,458,01,01,  Jelerdanga,0,0,3,7,6,7,0,2,7,4,1,0,00000
47,30,33,458,02,01,  Baradanga,2,0,14,8,14,12,1,2,10,8,1,1,00000
47,30,33,659,01,01,  Khamar Baria,22,13,17,20,69,59,1,1,54,57,2,0,00000
47,30,33,659,02,01,  Lata,3,2,26,26,46,46,1,4,32,40,4,4,00000
47,30,33,659,03,01,  Paharpur,13,14,0,3,30,21,0,0,26,28,3,0,00000
47,30,40,724,01,01,  Mechhaghuna,3,2,36,39,57,50,11,11,28,41,16,6,00000
47,30,40,724,02,01,  Kartik Danga,3,2,12,13,9,14,3,4,9,11,4,3,00000
47,30,47,004,01,01,  Ahladipur,2,0,12,20,30,41,1,2,14,21,3,0,00000
47,30,47,004,02,01,  Purba Patibunia,0,0,10,6,9,16,0,1,13,11,0,0,00000
47,30,47,004,03,01,  Paschim Patibunia,1,0,9,12,12,8,7,7,10,15,0,2,00000
47,30,47,354,01,01,  Hoglabunia,0,0,10,10,11,17,0,0,9,6,0,0,00000
47,30,47,354,02,01,  Gajalia,0,0,8,7,11,18,2,3,10,4,1,4,00000
47,30,47,615,01,01,  Hatalbunia,4,0,10,12,23,27,3,1,14,10,0,2,00000
47,30,47,615,02,01,  Korakata,0,0,7,6,8,11,4,1,2,10,1,3,00000
47,30,47,615,03,01,  Sokarmari,0,2,5,6,6,10,1,3,5,8,0,0,00000
47,30,47,709,01,01,  Amurbunia,11,20,3,1,14,24,0,0,22,12,0,0,00000
47,30,47,709,02,01,  Shakertak,0,0,12,19,27,20,3,3,10,17,2,0,00000
47,30,47,709,03,01,  Barmarber,0,1,8,4,7,10,0,0,4,8,0,0,00000
47,30,47,709,04,01,  Jharjhria,2,1,5,6,25,17,0,0,16,9,1,1,00000
47,30,61,876,01,01,  Sahapur,16,17,114,119,238,210,31,38,193,189,26,10,00000
47,30,61,876,02,01,  Bil Patiala,2,0,12,14,18,9,2,3,14,6,0,0,00000
47,30,67,852,01,01,  Rangpur,32,26,171,164,348,313,53,67,294,297,32,22,00000
47,30,67,852,02,01,  Sarabhita,0,1,12,13,18,23,6,9,19,14,0,0,00000
47,30,67,852,03,01,  Mujarguta,1,0,7,8,13,14,2,4,10,19,1,2,00000
47,30,67,852,04,01,  Batbera,0,1,13,13,28,30,3,2,27,17,2,2,00000
47,30,67,852,05,01,  Baranashi,0,0,8,5,15,13,2,6,14,15,1,2,00000
47,30,81,881,01,01,  Charabandha,1,0,3,3,6,5,2,1,7,4,1,0,00000
47,30,81,881,02,01,  Dudhir Hula,0,0,9,4,5,6,3,2,10,4,0,0,00000
47,30,81,881,03,01,  Sahas Ghoshgati,8,3,32,45,68,61,5,12,27,38,5,5,00000
47,30,81,881,04,01,  Kumarghata,6,3,35,18,55,59,10,9,50,25,5,6,00000
47,30,81,881,05,01,  Madhyapara,0,0,10,10,20,21,5,5,17,13,0,1,00000
47,30,81,881,06,01,  Rajapur,2,10,65,49,95,80,16,19,86,63,11,3,00000
47,30,81,881,07,01,  Sahas Joykhali,3,0,66,75,99,94,40,22,53,83,20,11,00000
47,30,88,497,01,01,  Uttar Kalikapur,0,0,29,37,33,32,18,9,31,45,14,12,00000
47,30,88,497,02,01,  Dakshin Kalikapur,6,3,35,34,42,33,22,16,62,56,9,5,00000
47,30,88,497,03,01,  Bosundia Danga,0,0,8,8,6,10,3,2,11,7,1,2,00000
47,30,88,497,04,01,  Dattadanga,1,6,2,4,9,9,3,2,10,3,4,0,00000
47,30,88,497,05,01,  Senpara,22,25,33,47,116,104,24,16,60,76,11,8,00000
47,30,88,896,01,01,  Uttar Sarappur,5,3,56,50,89,73,32,41,71,58,29,8,00000
47,30,88,896,02,01,  Dakshin Sarappur,3,1,64,51,72,81,29,29,63,82,14,10,00000
47,30,88,896,03,01,  Baniakhali,2,1,12,11,16,14,5,6,15,14,1,2,00000
47,30,94,709,01,01,  Mandartala,5,1,31,18,39,55,7,1,29,31,3,4,00000
47,30,94,709,02,01,  Baruikati,7,8,5,7,33,27,3,3,21,26,0,3,00000
47,40,17,142,01,01,  Barakpur,27,24,133,120,272,256,34,15,163,168,48,17,00000
47,40,17,142,02,01,  Gousgati,10,7,80,92,177,166,18,18,101,126,21,6,00000
47,40,57,331,01,01,  Deara,23,30,202,189,308,333,96,80,246,296,58,27,00000
47,40,57,331,02,01,  Farmais Khana,13,13,80,82,155,164,20,21,117,129,27,17,00000
47,40,57,331,03,01,  Sugandhi,1,1,17,25,31,30,7,12,23,22,3,2,00000
47,40,66,023,01,01,  Abalganti,0,0,11,10,20,13,1,3,9,20,3,4,00000
47,40,66,023,02,01,  Ambaria (Hi),0,0,15,19,16,17,7,4,24,18,11,1,00000
47,40,66,402,01,01,  Domra,11,4,28,36,78,77,9,24,59,66,10,4,00000
47,40,66,402,02,01,  Sonakur,0,1,27,33,37,39,16,10,26,47,15,7,00000
47,40,66,497,01,01,  Jungasia,1,2,44,36,74,57,36,25,58,51,9,6,00000
47,40,66,497,02,01,  Gazir Hat,1,1,14,11,20,12,4,3,6,15,4,0,00000
47,40,66,497,03,01,  Baghmara,1,0,14,14,26,21,2,4,21,24,6,2,00000
47,40,66,497,04,01,  Mahishdia,6,3,28,41,79,66,6,17,56,55,4,1,00000
47,40,66,568,01,01,  Ketla,4,8,69,71,128,105,11,13,84,68,17,6,00000
47,40,66,568,02,01,  Mollahdanga,6,2,90,82,106,105,57,40,76,85,24,18,00000
47,40,66,568,03,01,  Islamdanga,0,1,14,12,19,20,1,3,11,23,8,0,00000
47,40,66,734,01,01,  Majhirganti,3,0,48,50,62,85,27,8,54,51,14,7,00000
47,40,66,734,02,01,  Padma Bila,0,0,42,42,89,98,7,3,44,53,15,3,00000
47,40,66,734,03,01,  Muslim Danga,0,0,22,17,44,31,1,4,20,22,6,2,00000
47,40,66,734,04,01,  Ambaria,1,1,46,42,67,71,20,25,42,44,9,7,00000
47,40,85,450,01,01,  Hajigram,13,6,209,182,294,289,132,112,256,246,92,44,00000
47,40,85,450,02,01,  Mominpur,0,2,23,12,34,32,9,4,14,16,9,2,00000
47,48,19,497,01,01,  Gilatala,79,75,326,276,637,592,114,101,483,478,76,39,00000
47,48,19,497,02,01,  Matamdanga,23,22,141,146,219,198,56,39,195,177,17,13,00000
47,48,19,621,01,01,  Masiali,22,25,144,145,278,254,56,37,220,231,39,10,00000
47,48,19,621,02,01,  Gabtala,21,20,36,50,122,87,8,6,97,79,8,4,00000
47,48,19,621,03,01,  Pariadanga,6,7,45,49,84,70,16,10,77,73,14,7,00000
47,48,75,437,01,01,  Jugipole,66,43,266,210,453,498,81,66,414,394,64,37,00000
47,48,75,437,02,01,  Jabdipur,23,28,117,82,227,233,32,21,167,184,22,18,00000
47,48,75,994,01,01,  Teliganti,34,23,118,120,237,243,36,38,251,218,19,10,00000
47,48,75,994,02,01,  Rajapur,3,2,9,8,14,16,2,1,11,26,1,1,00000
47,48,75,994,03,01,  Khanabari,10,6,22,31,45,54,7,3,45,43,2,2,00000
47,53,10,013,01,01,  Jaigir Mahal,12,17,119,110,180,149,40,43,150,138,27,10,00000
47,53,10,013,02,01,  Garamadi,1,0,13,22,22,24,12,11,23,15,0,1,00000
47,53,10,013,03,01,  Katakhali,1,1,16,10,24,25,6,1,28,17,2,0,00000
47,53,10,013,04,01,  Amadi,2,7,101,84,122,115,32,27,115,142,31,11,00000
47,53,10,190,01,01,  Bhandar Pole,1,2,71,77,91,96,42,39,82,84,16,8,00000
47,53,10,190,02,01,  Channir Chak,12,11,98,83,129,102,27,25,94,107,27,17,00000
47,53,10,190,03,01,  Kumarkhali,0,0,20,13,36,31,1,0,16,14,4,2,00000
47,53,10,190,04,01,  Bech Para,0,0,44,20,36,33,19,11,42,25,7,1,00000
47,53,10,190,05,01,  Hadubunia,0,1,3,1,5,7,2,2,6,6,0,0,00000
47,53,10,477,01,01,  Harinagar,1,1,55,67,81,96,34,33,93,93,24,13,00000
47,53,10,477,02,01,  Talbaria,0,0,20,15,20,22,2,5,20,29,3,2,00000
47,53,10,640,01,01,  Khiral,6,9,53,48,65,66,26,16,53,55,14,8,00000
47,53,10,640,02,01,  Patuali,0,0,5,3,9,3,0,0,7,1,0,1,00000
47,53,10,640,03,01,  Dasbaria,0,1,25,23,41,16,7,3,19,26,4,1,00000
47,53,11,136,01,01,  Bamia,1,6,116,107,210,224,49,45,149,115,30,11,00000
47,53,11,136,02,01,  Bairagir Chak,0,0,7,15,19,11,4,3,10,13,2,0,00000
47,53,11,136,03,01,  Thakurer Chak,3,3,16,4,11,15,3,1,13,9,1,1,00000
47,53,11,790,01,01,  Mathabhanga,2,0,9,10,17,14,1,0,13,21,2,0,00000
47,53,11,790,02,01,  Gupirerber,2,3,23,31,39,38,6,8,30,31,4,1,00000
47,53,11,790,03,01,  Gazinagar,2,0,14,12,26,23,4,8,17,16,4,3,00000
47,53,22,313,01,01,  Bara Angtihara,13,2,72,63,133,144,44,23,75,83,38,16,00000
47,53,22,313,02,01,  Jorsing,12,13,114,106,137,129,84,92,111,129,83,45,00000
47,53,22,313,03,01,  Golkhali,12,6,50,48,91,93,21,19,96,80,38,10,00000
47,53,22,313,04,01,  Matiabhanga,1,0,44,42,78,81,12,13,64,68,22,8,00000
47,53,22,313,05,01,  Gharilal,13,19,42,46,57,58,10,11,62,56,13,5,00000
47,53,22,313,06,01,  Choramukha,0,0,17,17,31,32,9,9,40,38,8,9,00000
47,53,22,313,07,01,  Patakhali,0,0,24,31,52,59,11,8,28,39,10,4,00000
47,53,22,313,08,01,  Halbunia,0,0,10,5,19,9,9,8,17,17,4,3,00000
47,53,22,313,09,01,  Binapani,1,2,22,24,73,70,19,9,90,78,14,9,00000
