year,data_element,geo_level,var_name,is_empty
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,JiCXwXUemzZ,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,lrHK9SXXwJH,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,w7aL1rAI2oe,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,fd8rsVbwWTy,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,JIFZN8vjLQd,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,TyawQaKOHrl,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,aJ0yJ2aGjYY,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,X8HO6EhYVta,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,QdgjJvGT5kk,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,l5jfQIhqJNq,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,QJ5DWIKENgY,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,FIq44TxU2xT,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,D56uBnHDRbh,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,ETY7fpl63LJ,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,P9M9jiILYeg,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,Ox28OMwIaKV,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,K40hjtBt9ov,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,JMmZ7oYOk1X,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,VpDIWtp5G5q,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,Ynzq3SiN2DT,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,N06p75l1RPV,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,oGFyGVhbytW,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,cT7eO1PBQ91,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,zqlmUNVRwQo,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,u0jlIyA2Lf5,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,CWjfigGYClr,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,joxiWMVhTW3,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,ox567qonkKk,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,cJ6hq8fAFcZ,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,xLKPNOJtun6,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,lupBcjTfV7f,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,fzvufYmaxW2,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,Px3AtZSgXC1,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,lU3z4YCXkA6,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,tAN0LXbL15S,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,URhsEDWgGqP,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,ZOxdPAhJXQI,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,xIcqYxw3zSl,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,rxzFIJUVEvU,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,N8oEmA9Qhqo,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,oq2pvIGyD1Q,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,l5GuPtMbFn7,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,en1ttefgoD3,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,QMQMXuPHUU3,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,oK4INhFrhBX,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,i7RioQPZlnV,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,kJArwj5ibTm,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,yZUeDG6V2r7,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,VzMFKi0rwvu,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,DnDduAtIDcs,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,iakLGaO8n0i,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,FhQr8WkX11z,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,y1DXmBuKfd4,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,wPP3FPUmSOo,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,ebg10XnQONn,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,ocDn6nA142v,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,FkyB5rLFNzB,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,YFzQ52HAoIN,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,ct43l5CoOf6,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,NKYWKdAcMhL,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,UdweJYE4kaq,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,eKwVNOxmeaF,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,CIqVGXaxwys,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,wm6A41U3ogH,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,MAXNXj3LxJU,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,mGkTIFCYPBt,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,ds70pcMikca,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,uNghOt0NJmw,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,F5je7uMNe8R,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,E8YfX9WPA7H,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,ZcqRxB9K4Zi,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,P6081SZoBDw,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,ld5qPYiz6GY,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,UxQTjaajiiP,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,f2mdfPnaxXO,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,zRkPTCFxpgv,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,yCHIWD3n2iN,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,Mhh1bhJNbF4,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,rA7Esa0Nejt,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,OBweKJuvV7X,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,IsvafAZUBT2,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,Fp9YsXqGufz,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,vRAkj2ksaMh,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,XU2FE7koqBC,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,Nk3Ndmen94z,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,G0Y2VBmVAfD,False
Upazila,07Vaccine&LogisticsstockofUpazilaMunCC,2009,qnSZgWdeTxY,False
Upazila,03Immunization,2009,a2UI5138tBe,False
Upazila,03Immunization,2009,w0rSItvQO65,False
Upazila,03Immunization,2009,vHWCFOMxUbX,False
Upazila,03Immunization,2009,IANvHJyavcP,False
Upazila,03Immunization,2009,uDz6o4spMtx,False
Upazila,03Immunization,2009,rjC5RUECjfa,False
Upazila,03Immunization,2009,v9bPPwINGwi,False
Upazila,03Immunization,2009,rLZJVW1MNHj,False
Upazila,03Immunization,2009,tpM3JWx6Q1D,False
Upazila,03Immunization,2009,g6CZ47teciv,False
Upazila,03Immunization,2009,LmW4hy5pOla,False
Upazila,03Immunization,2009,tpBAHRiA6Ud,False
Upazila,03Immunization,2009,iA32U7em8TY,False
Upazila,03Immunization,2009,KN9f6cVDWMk,False
Upazila,03Immunization,2009,EYNrJsPgIT4,False
Upazila,03Immunization,2009,rtwhAbwj7x5,False
Upazila,03Immunization,2009,aC7z0R1TkLT,False
Upazila,03Immunization,2009,z9xGqDgG7xz,False
Upazila,03Immunization,2009,hZSRYOqcz7W,False
Upazila,03Immunization,2009,hLTlCFvKrEH,False
Upazila,03Immunization,2009,E972lFyd88c,False
Upazila,03Immunization,2009,k3TUqadtZMi,False
Upazila,03Immunization,2009,qNaj53STYXR,False
Upazila,03Immunization,2009,NIK22J55iia,False
Upazila,03Immunization,2009,Zcxj93PWd2V,False
Upazila,03Immunization,2009,lbXmBL1FNqg,False
Upazila,03Immunization,2009,PR1,False
Upazila,03Immunization,2009,LUo9HlcTymw,False
Upazila,03Immunization,2009,aXG97b5u24F,False
Upazila,03Immunization,2009,OVbqLykIW1C,False
Upazila,03Immunization,2009,mEOmO2mnO9A,False
Upazila,03Immunization,2009,KdoDBp8ifjd,False
Upazila,03Immunization,2009,MaXykGaVae7,False
Upazila,03Immunization,2009,HQ1xbZLblZk,False
Upazila,03Immunization,2009,zWL5fcwMiv5,False
Upazila,03Immunization,2009,uepsx0TiuQt,False
Upazila,03Immunization,2009,etzs1ioMUYk,False
Upazila,03Immunization,2009,hSX4LQ4j9k9,False
Upazila,05Logistics,2009,t3oOvEIdZuw,False
Upazila,05Logistics,2009,gCIHrhpVM3p,False
Upazila,06Vaccine&LogisticsstockofDistrict,2009,No Variables,True
Upazila,04Newborn,2009,FzTEiMtiSQN,False
Upazila,04Newborn,2009,ItzZiE04Nk2,False
Upazila,04Newborn,2009,tY985po4GQR,False
Upazila,04Newborn,2009,gj5nhClYavC,False
Upazila,04Newborn,2009,vWl3fYOxBB0,False
Upazila,04Newborn,2009,h8NlRbmUanV,False
Upazila,01MaternalHealth,2009,sjorO3gQABy,False
Upazila,01MaternalHealth,2009,nHvaVDaRcQU,False
Upazila,01MaternalHealth,2009,llFRYYZLkur,False
Upazila,01MaternalHealth,2009,IVpv2Tj5rbj,False
Upazila,01MaternalHealth,2009,UeBuoOKVSt9,False
Upazila,01MaternalHealth,2009,DA4SHBTcotS,False
Upazila,01MaternalHealth,2009,EN6VvWHuz6H,False
Upazila,01MaternalHealth,2009,suIr6bcCKVv,False
Upazila,01MaternalHealth,2009,ejt6ia79ixB,False
Upazila,01MaternalHealth,2009,IQEbbjwChym,False
Upazila,01MaternalHealth,2009,CRstBHmZrRi,False
Upazila,01MaternalHealth,2009,pqxYwxpF3yV,False
Upazila,01MaternalHealth,2009,eykgM4I5jQF,False
Upazila,02ChildHealth,2009,LwxiPaHQwif,False
Upazila,02ChildHealth,2009,IQ1WyeMu4PS,False
Upazila,02ChildHealth,2009,Pd6AH5koIb3,False
Upazila,02ChildHealth,2009,t4CnonJDTnt,False
Upazila,02ChildHealth,2009,RRWmViud0qT,False
Upazila,02ChildHealth,2009,wzLKMAyhQPp,False
Upazila,02ChildHealth,2009,b6SWIKqm2pB,False
Upazila,02ChildHealth,2009,QVoVu8biqp6,False
Upazila,02ChildHealth,2009,R4d4BKvjEZj,False
